scene,view,objA,objB,same,front_depth_diff_mm,rel_diff
occ3_scene0013,view_el30_az135,tomato_soup_can,cups,0,145.5,5.72
occ3_scene0013,view_el30_az195,tomato_soup_can,golf_ball,0,91.7,4.51
occ3_scene0013,view_el30_az195,tomato_soup_can,golf_ball,0,92.0,4.29
occ3_scene0013,view_el30_az195,cups,cups,1,5.5,0.26
occ3_scene0013,view_el30_az210,cups,cups,1,5.2,0.26
occ3_scene0013,view_el30_az240,cups,cups,1,6.4,0.31
occ3_scene0013,view_el45_az135,tomato_soup_can,cups,0,115.8,3.87
occ3_scene0013,view_el45_az135,tomato_soup_can,cups,0,118.1,3.96
occ3_scene0013,view_el45_az135,tomato_soup_can,golf_ball,0,77.7,3.11
occ3_scene0013,view_el45_az135,tomato_soup_can,cups,0,117.9,4.31
occ3_scene0013,view_el45_az135,tomato_soup_can,cups,0,120.2,4.41
occ3_scene0013,view_el45_az135,tomato_soup_can,golf_ball,0,81.8,3.51
occ3_scene0013,view_el45_az135,tomato_soup_can,tomato_soup_can,1,20.8,0.67
occ3_scene0013,view_el45_az135,tomato_soup_can,golf_ball,0,73.2,3.15
occ3_scene0013,view_el45_az135,cups,tomato_soup_can,0,130.2,5.51
occ3_scene0013,view_el45_az135,tomato_soup_can,cups,0,132.4,5.63
occ3_scene0013,view_el45_az135,tomato_soup_can,golf_ball,0,94.1,4.81
occ3_scene0013,view_el45_az135,cups,cups,1,2.7,0.13
occ3_scene0013,view_el45_az135,cups,cups,1,6.2,0.27
occ3_scene0013,view_el60_az180,tomato_soup_can,golf_ball,0,85.1,3.32
occ3_scene0013,view_el60_az180,tomato_soup_can,tomato_soup_can,1,25.8,0.78
occ3_scene0013,view_el60_az180,tomato_soup_can,golf_ball,0,93.8,5.09
occ3_scene0013,view_el60_az180,cups,cups,1,12.3,0.57
occ3_scene0013,view_el60_az195,tomato_soup_can,golf_ball,0,82.9,3.25
occ3_scene0013,view_el60_az195,tomato_soup_can,tomato_soup_can,1,27.5,0.86
occ3_scene0013,view_el60_az195,tomato_soup_can,golf_ball,0,93.1,4.78
occ3_scene0013,view_el60_az255,cups,cups,1,22.6,1.04
occ3_scene0013,view_el60_az255,cups,cups,1,22.9,1.3
occ3_scene0014,view_el30_az135,mustard_bottle,mustard_bottle,1,28.6,1.08
occ3_scene0014,view_el30_az135,sugar_box,sugar_box,1,13.6,0.54
occ3_scene0014,view_el30_az195,mustard_bottle,mustard_bottle,1,38.9,1.36
occ3_scene0014,view_el30_az195,sugar_box,sugar_box,1,45.7,1.63
occ3_scene0014,view_el30_az210,sugar_box,mustard_bottle,0,39.9,0.83
occ3_scene0014,view_el30_az210,mustard_bottle,sugar_box,0,60.3,1.47
occ3_scene0014,view_el30_az210,mustard_bottle,sugar_box,0,13.3,0.36
occ3_scene0014,view_el30_az210,sugar_box,sugar_box,1,47.0,1.49
occ3_scene0014,view_el30_az210,banana,banana,1,119.0,5.93
occ3_scene0014,view_el30_az240,mustard_bottle,sugar_box,0,47.8,0.87
occ3_scene0014,view_el30_az240,mustard_bottle,sugar_box,0,24.1,0.62
occ3_scene0014,view_el30_az240,mustard_bottle,sugar_box,0,87.6,1.97
occ3_scene0014,view_el30_az240,mustard_bottle,sugar_box,0,10.9,0.23
occ3_scene0014,view_el30_az240,sugar_box,mustard_bottle,0,86.2,2.2
occ3_scene0014,view_el30_az240,sugar_box,mustard_bottle,0,85.9,2.16
occ3_scene0014,view_el30_az240,sugar_box,sugar_box,1,63.5,1.56
occ3_scene0014,view_el30_az240,sugar_box,mustard_bottle,0,62.5,2.68
occ3_scene0014,view_el30_az240,sugar_box,mustard_bottle,0,62.1,2.61
occ3_scene0014,view_el30_az240,mustard_bottle,sugar_box,0,49.3,1.51
occ3_scene0014,view_el30_az240,sugar_box,mustard_bottle,0,49.0,1.47
occ3_scene0014,view_el30_az240,mustard_bottle,mustard_bottle,1,0.4,0.04
occ3_scene0014,view_el45_az135,mustard_bottle,mustard_bottle,1,42.8,1.17
occ3_scene0014,view_el45_az225,mustard_bottle,sugar_box,0,27.7,0.43
occ3_scene0014,view_el45_az225,mustard_bottle,sugar_box,0,5.5,0.12
occ3_scene0014,view_el45_az225,mustard_bottle,sugar_box,0,74.1,1.38
occ3_scene0014,view_el45_az225,mustard_bottle,sugar_box,0,18.2,0.3
occ3_scene0014,view_el45_az225,mustard_bottle,sugar_box,0,4.1,0.09
occ3_scene0014,view_el45_az225,mustard_bottle,mustard_bottle,1,60.7,1.77
occ3_scene0014,view_el45_az225,mustard_bottle,mustard_bottle,1,58.6,1.78
occ3_scene0014,view_el45_az225,sugar_box,sugar_box,1,68.6,1.77
occ3_scene0014,view_el45_az225,sugar_box,sugar_box,1,70.5,1.84
occ3_scene0014,view_el45_az225,mustard_bottle,mustard_bottle,1,5.6,0.52
occ3_scene0014,view_el60_az180,mustard_bottle,mustard_bottle,1,2.7,0.07
occ3_scene0014,view_el60_az195,sugar_box,sugar_box,1,74.3,1.82
occ3_scene0014,view_el60_az255,mustard_bottle,sugar_box,0,4.2,0.08
occ3_scene0014,view_el60_az255,mustard_bottle,sugar_box,0,17.8,0.27
occ3_scene0014,view_el60_az255,mustard_bottle,sugar_box,0,17.8,0.27
occ3_scene0014,view_el60_az255,sugar_box,mustard_bottle,0,49.4,1.58
occ3_scene0014,view_el60_az255,sugar_box,mustard_bottle,0,49.4,1.58
occ3_scene0014,view_el60_az255,sugar_box,sugar_box,1,22.2,0.5
occ3_scene0014,view_el60_az255,sugar_box,sugar_box,1,22.0,0.49
occ3_scene0014,view_el60_az255,sugar_box,mustard_bottle,0,55.6,1.66
occ3_scene0014,view_el60_az255,mustard_bottle,mustard_bottle,1,48.3,1.04
occ3_scene0014,view_el60_az255,mustard_bottle,mustard_bottle,1,44.4,0.92
occ3_scene0014,view_el75_az105,sugar_box,mustard_bottle,0,47.7,0.7
occ3_scene0014,view_el75_az225,sugar_box,sugar_box,1,22.5,0.21
occ3_scene0014,view_el75_az225,sugar_box,mustard_bottle,0,7.1,0.1
occ3_scene0014,view_el75_az225,mustard_bottle,sugar_box,0,51.2,0.83
occ3_scene0014,view_el75_az225,sugar_box,sugar_box,1,69.2,1.97
occ3_scene0014,view_el75_az225,sugar_box,sugar_box,1,73.8,1.85
occ3_scene0014,view_el75_az225,mustard_bottle,mustard_bottle,1,55.2,1.98
occ3_scene0015,view_el30_az195,apple,padlock,0,96.4,5.82
occ3_scene0015,view_el30_az240,apple,padlock,0,76.8,4.62
occ3_scene0015,view_el45_az225,apple,padlock,0,82.5,4.3
occ3_scene0015,view_el45_az225,apple,apple,1,4.2,0.21
occ3_scene0015,view_el60_az180,apple,padlock,0,70.1,3.94
occ3_scene0015,view_el60_az180,apple,padlock,0,67.1,3.95
occ3_scene0015,view_el60_az180,padlock,padlock,1,9.3,0.86
occ3_scene0015,view_el60_az195,apple,padlock,0,73.9,4.11
occ3_scene0015,view_el60_az255,padlock,padlock,1,7.4,0.69
occ3_scene0015,view_el75_az105,padlock,padlock,1,12.8,1.33
occ3_scene0015,view_el75_az225,apple,padlock,0,58.3,4.19
occ3_scene0015,view_el75_az225,apple,padlock,0,56.0,4.09
occ3_scene0015,view_el90,padlock,padlock,1,10.0,1.33
occ3_scene0015,view_el90,padlock,padlock,1,5.0,0.5
occ3_scene0016,view_el30_az135,bleach_cleanser,bleach_cleanser,1,23.0,0.9
occ3_scene0016,view_el30_az135,bleach_cleanser,bleach_cleanser,1,5.8,0.23
occ3_scene0016,view_el30_az195,bleach_cleanser,bleach_cleanser,1,45.7,0.56
occ3_scene0016,view_el30_az240,bleach_cleanser,bleach_cleanser,1,89.9,4.39
occ3_scene0016,view_el30_az240,bleach_cleanser,bleach_cleanser,1,24.8,0.85
occ3_scene0016,view_el45_az135,bleach_cleanser,bleach_cleanser,1,12.1,0.43
occ3_scene0016,view_el45_az225,bleach_cleanser,bleach_cleanser,1,23.5,0.99
occ3_scene0016,view_el60_az180,bleach_cleanser,bleach_cleanser,1,47.0,0.93
occ3_scene0016,view_el60_az180,bleach_cleanser,bleach_cleanser,1,57.9,1.2
occ3_scene0016,view_el60_az180,bleach_cleanser,bleach_cleanser,1,13.2,0.25
occ3_scene0016,view_el60_az180,bleach_cleanser,bleach_cleanser,1,16.0,0.87
occ3_scene0016,view_el60_az195,bleach_cleanser,bleach_cleanser,1,47.5,1.41
occ3_scene0016,view_el60_az195,bleach_cleanser,bleach_cleanser,1,14.6,0.81
occ3_scene0016,view_el75_az105,bleach_cleanser,bleach_cleanser,1,73.6,0.87
occ3_scene0016,view_el75_az225,bleach_cleanser,bleach_cleanser,1,30.3,0.51
occ3_scene0016,view_el75_az225,bleach_cleanser,bleach_cleanser,1,63.5,1.4
occ3_scene0016,view_el75_az225,bleach_cleanser,bleach_cleanser,1,23.2,1.08
occ3_scene0016,view_el75_az225,bleach_cleanser,bleach_cleanser,1,25.1,1.29
occ3_scene0016,view_el90,bleach_cleanser,bleach_cleanser,1,65.0,0.93
occ3_scene0016,view_el90,bleach_cleanser,bleach_cleanser,1,35.0,0.58
occ3_scene0017,view_el30_az135,cracker_box,cracker_box,1,55.7,1.61
occ3_scene0017,view_el30_az135,cracker_box,cracker_box,1,42.5,0.59
occ3_scene0017,view_el30_az135,cracker_box,cracker_box,1,14.7,0.29
occ3_scene0017,view_el30_az135,cracker_box,cracker_box,1,15.0,0.55
occ3_scene0017,view_el30_az195,cracker_box,softball,0,140.7,3.34
occ3_scene0017,view_el30_az195,cracker_box,cracker_box,1,4.5,0.08
occ3_scene0017,view_el30_az195,cracker_box,cracker_box,1,25.6,0.87
occ3_scene0017,view_el30_az195,cracker_box,softball,0,137.9,3.51
occ3_scene0017,view_el30_az195,cracker_box,cracker_box,1,4.5,0.39
occ3_scene0017,view_el30_az210,cracker_box,cracker_box,1,6.5,0.14
occ3_scene0017,view_el30_az240,cracker_box,softball,0,195.6,3.76
occ3_scene0017,view_el30_az240,cracker_box,softball,0,198.1,5.64
occ3_scene0017,view_el30_az240,cracker_box,cracker_box,1,2.1,0.05
occ3_scene0017,view_el30_az240,cracker_box,softball,0,181.9,6.18
occ3_scene0017,view_el30_az240,cracker_box,softball,0,184.1,6.56
occ3_scene0017,view_el30_az240,cracker_box,cracker_box,1,28.7,0.77
occ3_scene0017,view_el30_az240,cracker_box,cracker_box,1,7.9,0.18
occ3_scene0017,view_el30_az240,cracker_box,cracker_box,1,18.2,0.36
occ3_scene0017,view_el30_az240,cracker_box,cracker_box,1,24.0,0.79
occ3_scene0017,view_el30_az240,cracker_box,softball,0,205.9,5.98
occ3_scene0017,view_el30_az240,cracker_box,softball,0,208.1,6.24
occ3_scene0017,view_el45_az135,cracker_box,cracker_box,1,59.3,1.52
occ3_scene0017,view_el45_az135,cracker_box,cracker_box,1,47.0,0.58
occ3_scene0017,view_el45_az135,cracker_box,cracker_box,1,30.4,0.86
occ3_scene0017,view_el45_az135,cracker_box,cracker_box,1,27.7,0.34
occ3_scene0017,view_el45_az225,cracker_box,cracker_box,1,1.7,0.04
occ3_scene0017,view_el45_az225,cracker_box,cracker_box,1,5.4,0.17
occ3_scene0017,view_el45_az225,cracker_box,cracker_box,1,28.9,1.37
occ3_scene0017,view_el45_az225,cracker_box,cracker_box,1,36.4,1.98
occ3_scene0017,view_el60_az180,cracker_box,softball,0,116.1,1.9
occ3_scene0017,view_el60_az180,cracker_box,softball,0,116.1,1.9
occ3_scene0017,view_el60_az180,cracker_box,cracker_box,1,34.6,0.61
occ3_scene0017,view_el60_az195,cracker_box,softball,0,132.1,2.2
occ3_scene0017,view_el60_az195,cracker_box,cracker_box,1,26.8,0.48
occ3_scene0017,view_el60_az255,cracker_box,cracker_box,1,31.5,0.38
occ3_scene0017,view_el60_az255,cracker_box,cracker_box,1,38.8,1.79
occ3_scene0017,view_el60_az255,cracker_box,cracker_box,1,39.0,2.25
occ3_scene0017,view_el75_az225,cracker_box,golf_ball,0,180.0,6.07
occ3_scene0018,view_el30_az135,flat_screwdriver,flat_screwdriver,1,82.4,2.14
occ3_scene0018,view_el30_az135,flat_screwdriver,flat_screwdriver,1,35.9,2.21
occ3_scene0018,view_el30_az135,flat_screwdriver,flat_screwdriver,1,34.2,2.06
occ3_scene0018,view_el30_az135,flat_screwdriver,flat_screwdriver,1,56.2,2.62
occ3_scene0018,view_el30_az195,peach,plum,0,94.5,6.34
occ3_scene0018,view_el30_az210,peach,plum,0,91.4,6.2
occ3_scene0018,view_el30_az240,flat_screwdriver,plum,0,85.2,4.81
occ3_scene0018,view_el30_az240,flat_screwdriver,plum,0,82.6,5.51
occ3_scene0018,view_el45_az135,flat_screwdriver,flat_screwdriver,1,64.8,2.23
occ3_scene0018,view_el75_az105,flat_screwdriver,flat_screwdriver,1,10.7,1.14
occ3_scene0018,view_el90,flat_screwdriver,flat_screwdriver,1,20.0,2.67
occ3_scene0019,view_el30_az135,tuna_fish_can,tuna_fish_can,1,22.8,1.15
occ3_scene0019,view_el30_az195,softball,padlock,0,135.1,6.6
occ3_scene0019,view_el30_az195,softball,padlock,0,127.5,3.4
occ3_scene0019,view_el30_az195,softball,padlock,0,121.8,6.2
occ3_scene0019,view_el30_az195,softball,padlock,0,120.1,6.38
occ3_scene0019,view_el30_az195,tuna_fish_can,tuna_fish_can,1,20.9,1.04
occ3_scene0019,view_el30_az195,padlock,padlock,1,8.6,0.79
occ3_scene0019,view_el30_az210,softball,padlock,0,132.8,5.37
occ3_scene0019,view_el30_az240,softball,tuna_fish_can,0,120.4,4.38
occ3_scene0019,view_el30_az240,softball,tuna_fish_can,0,113.4,5.37
occ3_scene0019,view_el30_az240,softball,padlock,0,132.0,6.28
occ3_scene0019,view_el30_az240,tuna_fish_can,tuna_fish_can,1,16.6,0.71
occ3_scene0019,view_el45_az225,softball,padlock,0,123.7,6.64
occ3_scene0019,view_el45_az225,softball,padlock,0,122.7,6.41
occ3_scene0019,view_el45_az225,tuna_fish_can,tuna_fish_can,1,13.3,0.65
occ3_scene0019,view_el60_az180,padlock,padlock,1,4.5,0.38
occ3_scene0019,view_el90,padlock,padlock,1,0.0,0.0
occ3_scene0020,view_el30_az135,mini_soccer_ball,orange,0,168.1,6.53
occ3_scene0020,view_el30_az195,mini_soccer_ball,wood_block,0,132.9,2.36
occ3_scene0020,view_el30_az195,mini_soccer_ball,wood_block,0,75.1,1.02
occ3_scene0020,view_el30_az195,mini_soccer_ball,wood_block,0,113.7,2.12
occ3_scene0020,view_el30_az195,mini_soccer_ball,wood_block,0,125.1,2.29
occ3_scene0020,view_el30_az210,wood_block,wood_block,1,121.2,2.27
occ3_scene0020,view_el30_az210,wood_block,wood_block,1,96.8,1.34
occ3_scene0020,view_el30_az210,wood_block,mini_soccer_ball,0,116.8,2.47
occ3_scene0020,view_el30_az210,mini_soccer_ball,wood_block,0,129.8,2.55
occ3_scene0020,view_el30_az210,mini_soccer_ball,mini_soccer_ball,1,25.4,0.64
occ3_scene0020,view_el30_az240,wood_block,orange,0,61.4,1.63
occ3_scene0020,view_el45_az135,mini_soccer_ball,orange,0,135.5,5.0
occ3_scene0020,view_el45_az225,wood_block,mini_soccer_ball,0,72.9,1.32
occ3_scene0020,view_el60_az180,wood_block,wood_block,1,23.2,0.24
occ3_scene0020,view_el60_az180,wood_block,wood_block,1,60.9,0.99
occ3_scene0020,view_el60_az180,wood_block,wood_block,1,14.6,0.18
occ3_scene0020,view_el60_az180,mini_soccer_ball,mini_soccer_ball,1,3.2,0.07
occ3_scene0020,view_el60_az180,wood_block,wood_block,1,46.5,0.88
occ3_scene0020,view_el60_az195,mini_soccer_ball,mini_soccer_ball,1,11.6,0.31
occ3_scene0020,view_el60_az195,wood_block,wood_block,1,52.6,0.97
occ3_scene0020,view_el60_az255,wood_block,wood_block,1,60.9,0.96
occ3_scene0020,view_el60_az255,mini_soccer_ball,mini_soccer_ball,1,7.2,0.13
occ3_scene0020,view_el75_az105,wood_block,orange,0,152.3,3.2
occ3_scene0020,view_el75_az105,wood_block,orange,0,159.7,3.89
occ3_scene0020,view_el75_az225,wood_block,wood_block,1,52.1,0.8
occ3_scene0020,view_el75_az225,mini_soccer_ball,mini_soccer_ball,1,2.1,0.06
occ3_scene0020,view_el90,mini_soccer_ball,mini_soccer_ball,1,15.0,0.56
occ3_scene0020,view_el90,mini_soccer_ball,mini_soccer_ball,1,5.0,0.17
occ3_scene0020,view_el90,mini_soccer_ball,mini_soccer_ball,1,5.0,0.17
occ4_scene0001,view_el30_az135,master_chef_can,cups,0,87.1,1.38
occ4_scene0001,view_el30_az135,master_chef_can,master_chef_can,1,17.8,0.35
occ4_scene0001,view_el30_az135,master_chef_can,cups,0,82.1,1.21
occ4_scene0001,view_el30_az135,master_chef_can,master_chef_can,1,0.9,0.02
occ4_scene0001,view_el30_az135,master_chef_can,cups,0,99.9,1.6
occ4_scene0001,view_el30_az135,cups,master_chef_can,0,84.6,1.72
occ4_scene0001,view_el30_az195,master_chef_can,master_chef_can,1,19.2,0.52
occ4_scene0001,view_el30_az195,cups,strawberry,0,60.7,3.58
occ4_scene0001,view_el30_az195,cups,strawberry,0,57.4,3.63
occ4_scene0001,view_el30_az210,cups,strawberry,0,49.2,2.94
occ4_scene0001,view_el30_az210,cups,cups,1,4.2,0.19
occ4_scene0001,view_el30_az210,cups,strawberry,0,51.7,2.84
occ4_scene0001,view_el30_az240,master_chef_can,cups,0,42.8,1.47
occ4_scene0001,view_el30_az240,master_chef_can,cups,0,40.3,1.37
occ4_scene0001,view_el30_az240,master_chef_can,cups,0,45.7,1.58
occ4_scene0001,view_el30_az240,cups,master_chef_can,0,43.2,1.81
occ4_scene0001,view_el30_az240,master_chef_can,cups,0,46.1,1.95
occ4_scene0001,view_el30_az240,cups,cups,1,5.2,0.25
occ4_scene0001,view_el45_az135,master_chef_can,cups,0,87.0,2.06
occ4_scene0001,view_el45_az135,master_chef_can,master_chef_can,1,18.0,0.37
occ4_scene0001,view_el45_az135,master_chef_can,cups,0,77.1,1.86
occ4_scene0001,view_el45_az135,master_chef_can,master_chef_can,1,17.5,0.52
occ4_scene0001,view_el45_az135,master_chef_can,cups,0,94.9,2.36
occ4_scene0001,view_el45_az135,cups,master_chef_can,0,77.9,2.9
occ4_scene0001,view_el45_az225,master_chef_can,cups,0,8.2,0.22
occ4_scene0001,view_el45_az225,master_chef_can,cups,0,21.9,0.6
occ4_scene0001,view_el45_az225,master_chef_can,master_chef_can,1,26.6,0.62
occ4_scene0001,view_el45_az225,cups,cups,1,12.5,0.8
occ4_scene0001,view_el60_az180,master_chef_can,master_chef_can,1,26.3,0.56
occ4_scene0001,view_el60_az180,cups,strawberry,0,61.7,3.16
occ4_scene0001,view_el60_az195,master_chef_can,master_chef_can,1,26.7,0.64
occ4_scene0001,view_el60_az195,cups,strawberry,0,56.6,3.15
occ4_scene0001,view_el60_az255,master_chef_can,cups,0,6.2,0.18
occ4_scene0001,view_el60_az255,master_chef_can,master_chef_can,1,23.4,0.57
occ4_scene0001,view_el60_az255,cups,master_chef_can,0,22.4,0.65
occ4_scene0001,view_el75_az105,master_chef_can,cups,0,82.7,3.68
occ4_scene0001,view_el75_az105,master_chef_can,cups,0,73.4,2.31
occ4_scene0001,view_el75_az105,master_chef_can,master_chef_can,1,54.9,0.73
occ4_scene0001,view_el75_az105,master_chef_can,cups,0,83.1,4.01
occ4_scene0001,view_el75_az105,master_chef_can,master_chef_can,1,28.4,0.76
occ4_scene0001,view_el75_az225,master_chef_can,master_chef_can,1,31.5,0.89
occ4_scene0001,view_el90,master_chef_can,master_chef_can,1,100.0,2.35
occ4_scene0002,view_el30_az135,mustard_bottle,master_chef_can,0,9.8,0.14
occ4_scene0002,view_el30_az135,mustard_bottle,master_chef_can,0,56.0,0.72
occ4_scene0002,view_el30_az135,mustard_bottle,master_chef_can,0,5.9,0.08
occ4_scene0002,view_el30_az135,mustard_bottle,mustard_bottle,1,32.5,0.72
occ4_scene0002,view_el30_az135,mustard_bottle,master_chef_can,0,52.1,0.68
occ4_scene0002,view_el30_az135,master_chef_can,cups,0,171.1,2.97
occ4_scene0002,view_el30_az135,master_chef_can,mustard_bottle,0,38.9,0.59
occ4_scene0002,view_el30_az135,master_chef_can,cups,0,176.7,3.14
occ4_scene0002,view_el30_az135,master_chef_can,cups,0,161.7,3.03
occ4_scene0002,view_el30_az135,mustard_bottle,master_chef_can,0,85.2,1.2
occ4_scene0002,view_el30_az135,cups,cups,1,15.0,0.85
occ4_scene0002,view_el30_az195,mustard_bottle,master_chef_can,0,54.7,1.23
occ4_scene0002,view_el30_az195,master_chef_can,mustard_bottle,0,43.0,0.98
occ4_scene0002,view_el30_az195,spatula,spatula,1,112.1,3.22
occ4_scene0002,view_el30_az210,spatula,spatula,1,86.7,2.87
occ4_scene0002,view_el30_az210,cups,cups,1,19.0,1.17
occ4_scene0002,view_el30_az240,master_chef_can,cups,0,26.3,0.9
occ4_scene0002,view_el30_az240,master_chef_can,cups,0,21.9,0.78
occ4_scene0002,view_el30_az240,master_chef_can,cups,0,37.2,1.39
occ4_scene0002,view_el30_az240,master_chef_can,cups,0,42.6,1.75
occ4_scene0002,view_el30_az240,spatula,spatula,1,23.8,1.39
occ4_scene0002,view_el30_az240,cups,cups,1,15.4,0.93
occ4_scene0002,view_el30_az240,cups,cups,1,20.7,1.46
occ4_scene0002,view_el30_az240,mustard_bottle,mustard_bottle,1,1.6,0.1
occ4_scene0002,view_el45_az135,mustard_bottle,master_chef_can,0,41.9,0.6
occ4_scene0002,view_el45_az135,mustard_bottle,master_chef_can,0,51.0,1.02
occ4_scene0002,view_el45_az135,mustard_bottle,master_chef_can,0,10.2,0.14
occ4_scene0002,view_el45_az135,mustard_bottle,master_chef_can,0,33.8,0.49
occ4_scene0002,view_el45_az135,mustard_bottle,master_chef_can,0,18.3,0.25
occ4_scene0002,view_el45_az135,mustard_bottle,mustard_bottle,1,51.4,0.85
occ4_scene0002,view_el45_az135,master_chef_can,cups,0,120.3,2.42
occ4_scene0002,view_el45_az135,master_chef_can,mustard_bottle,0,85.2,1.34
occ4_scene0002,view_el45_az135,master_chef_can,cups,0,126.3,2.57
occ4_scene0002,view_el45_az135,master_chef_can,master_chef_can,1,62.3,1.12
occ4_scene0002,view_el45_az135,master_chef_can,mustard_bottle,0,94.3,2.16
occ4_scene0002,view_el45_az135,master_chef_can,cups,0,172.4,3.26
occ4_scene0002,view_el45_az135,master_chef_can,mustard_bottle,0,33.0,0.5
occ4_scene0002,view_el45_az135,master_chef_can,cups,0,178.5,3.41
occ4_scene0002,view_el45_az225,master_chef_can,master_chef_can,1,36.2,0.89
occ4_scene0002,view_el45_az225,spatula,spatula,1,49.8,1.9
occ4_scene0002,view_el45_az225,cups,cups,1,18.7,1.0
occ4_scene0002,view_el45_az225,mustard_bottle,mustard_bottle,1,3.1,0.23
occ4_scene0002,view_el60_az180,master_chef_can,mustard_bottle,0,49.5,0.77
occ4_scene0002,view_el60_az180,mustard_bottle,master_chef_can,0,69.0,1.02
occ4_scene0002,view_el60_az180,master_chef_can,master_chef_can,1,32.0,0.73
occ4_scene0002,view_el60_az180,spatula,spatula,1,77.0,2.19
occ4_scene0002,view_el60_az195,master_chef_can,master_chef_can,1,37.2,0.88
occ4_scene0002,view_el60_az195,master_chef_can,master_chef_can,1,37.7,0.9
occ4_scene0002,view_el60_az195,spatula,spatula,1,68.2,2.08
occ4_scene0002,view_el60_az195,spatula,spatula,1,68.2,2.07
occ4_scene0002,view_el60_az195,spatula,spatula,1,41.5,2.33
occ4_scene0002,view_el60_az195,spatula,spatula,1,42.0,2.37
occ4_scene0002,view_el60_az255,master_chef_can,cups,0,10.8,0.27
occ4_scene0002,view_el60_az255,spatula,spatula,1,3.3,0.25
occ4_scene0002,view_el60_az255,master_chef_can,master_chef_can,1,37.6,0.89
occ4_scene0002,view_el60_az255,master_chef_can,cups,0,12.3,0.32
occ4_scene0002,view_el60_az255,spatula,spatula,1,4.6,0.81
occ4_scene0002,view_el60_az255,mustard_bottle,mustard_bottle,1,9.3,0.5
occ4_scene0002,view_el75_az105,master_chef_can,spatula,0,127.8,3.23
occ4_scene0002,view_el75_az105,master_chef_can,cups,0,90.5,1.09
occ4_scene0002,view_el75_az105,master_chef_can,cups,0,100.6,4.14
occ4_scene0002,view_el75_az105,master_chef_can,mustard_bottle,0,33.0,0.79
occ4_scene0002,view_el75_az105,master_chef_can,cups,0,95.6,3.78
occ4_scene0002,view_el75_az105,master_chef_can,master_chef_can,1,39.9,1.18
occ4_scene0002,view_el75_az105,master_chef_can,cups,0,99.6,6.31
occ4_scene0002,view_el75_az105,mustard_bottle,master_chef_can,0,68.9,1.44
occ4_scene0002,view_el75_az105,spatula,spatula,1,16.4,1.04
